TEAM_ID,TEAM_NAME,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE,GP_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SEASON,SEASON_START_YEAR,TEAM_SUCCESS_GROUP,SHOOTING_EFFICIENCY_GAP,REB_PCT_BALANCE,PACE_ADJ_NET_RATING,POSSESSION_CONTROL_INDEX,TEAM_SUCCESS_GROUP_ENCODED
1610612753,Orlando Magic,72,0.292,3466.0,104.6,113.9,-9.3,0.57,1.7,16.3,0.252,0.744,0.488,0.129,0.49,0.527,99.17,7158,0.45,1,28,22,29,26,29,24,21,28,23,8,23,5,30,30,17,29,2020-21,2020,Unsuccessful,0.037,0.492,-9.378,0.359,0.0
1610612755,Philadelphia 76ers,72,0.681,3486.0,112.5,107.0,5.5,0.572,1.64,17.2,0.277,0.737,0.511,0.143,0.541,0.579,100.12,7272,0.536,1,3,6,13,2,5,23,25,24,8,14,8,20,14,11,12,2,2020-21,2020,Successful,0.038,0.46,5.493,0.368,1.0
1610612756,Phoenix Suns,72,0.708,3496.0,116.3,110.4,5.9,0.622,2.15,19.6,0.248,0.741,0.5,0.126,0.564,0.597,98.0,7137,0.534,1,2,1,7,6,3,9,1,1,25,11,14,4,3,3,24,3,2020-21,2020,Successful,0.033,0.493,6.02,0.374,1.0
1610612757,Portland Trail Blazers,72,0.583,3461.0,117.1,115.3,1.8,0.515,1.92,15.9,0.273,0.731,0.495,0.112,0.54,0.577,98.97,7137,0.493,1,8,24,2,29,12,30,7,30,10,20,18,1,15,13,19,20,2020-21,2020,Average,0.037,0.458,1.819,0.383,
1610612758,Sacramento Kings,72,0.431,3461.0,112.7,116.5,-3.8,0.599,1.91,18.4,0.253,0.713,0.482,0.133,0.549,0.578,100.71,7266,0.481,1,21,24,12,30,24,17,8,10,20,29,26,8,9,12,9,24,2020-21,2020,Average,0.029,0.46,-3.773,0.349,
1610612759,San Antonio Spurs,72,0.458,3496.0,110.5,112.0,-1.5,0.584,2.14,17.9,0.243,0.733,0.485,0.113,0.517,0.554,99.45,7236,0.493,1,19,1,19,17,21,20,2,16,27,18,24,2,27,26,15,21,2020-21,2020,Average,0.037,0.49,-1.508,0.372,
1610612761,Toronto Raptors,72,0.375,3461.0,111.6,112.0,-0.4,0.607,1.82,17.7,0.256,0.716,0.479,0.133,0.529,0.567,99.57,7177,0.486,1,24,24,16,15,19,14,15,19,18,28,28,9,21,20,14,23,2020-21,2020,Unsuccessful,0.038,0.46,-0.402,0.346,0.0
1610612762,Utah Jazz,72,0.722,3471.0,116.5,107.5,9.0,0.573,1.66,17.3,0.284,0.757,0.529,0.142,0.563,0.597,99.37,7193,0.542,1,1,19,4,3,1,22,23,22,5,2,1,19,5,4,16,1,2020-21,2020,Successful,0.034,0.473,9.057,0.387,1.0
1610612764,Washington Wizards,72,0.472,3481.0,110.7,112.3,-1.6,0.59,1.77,17.8,0.25,0.736,0.494,0.137,0.531,0.569,104.67,7585,0.496,1,17,11,17,20,22,19,19,17,24,16,19,16,20,18,1,19,2020-21,2020,Average,0.038,0.486,-1.529,0.357,
1610612737,Atlanta Hawks,82,0.524,3941.0,115.4,113.7,1.6,0.593,2.08,18.1,0.269,0.731,0.501,0.12,0.543,0.581,98.67,8099,0.509,1,16,30,2,26,14,22,4,14,17,12,14,1,8,6,17,14,2021-22,2021,Average,0.038,0.462,1.622,0.381,
1610612738,Boston Celtics,82,0.622,3981.0,113.6,106.2,7.4,0.609,1.82,18.2,0.277,0.725,0.509,0.139,0.542,0.578,97.26,8068,0.547,1,6,2,9,1,2,14,11,10,11,16,10,13,9,9,24,2,2021-22,2021,Successful,0.036,0.448,7.608,0.37,1.0
1610612751,Brooklyn Nets,82,0.537,3951.0,113.2,112.3,0.9,0.602,1.8,18.3,0.281,0.704,0.499,0.141,0.54,0.576,99.4,8177,0.512,1,14,19,10,20,15,16,13,9,9,30,15,18,11,11,11,11,2021-22,2021,Average,0.036,0.423,0.905,0.358,
1610612766,Charlotte Hornets,82,0.524,3976.0,113.6,113.1,0.5,0.656,2.12,19.6,0.27,0.706,0.486,0.131,0.544,0.572,100.52,8322,0.504,1,16,3,8,22,16,3,2,2,14,29,27,9,7,13,5,15,2021-22,2021,Average,0.028,0.436,0.497,0.355,
1610612741,Chicago Bulls,82,0.561,3946.0,112.7,113.2,-0.5,0.572,1.86,17.8,0.249,0.735,0.495,0.13,0.541,0.579,98.76,8124,0.496,1,12,24,13,23,20,27,10,17,28,7,17,6,10,8,14,20,2021-22,2021,Average,0.038,0.486,-0.506,0.365,
1610612739,Cleveland Cavaliers,82,0.537,3946.0,111.0,108.9,2.1,0.634,1.75,18.7,0.277,0.724,0.506,0.148,0.538,0.571,96.83,7964,0.517,1,14,24,20,5,13,6,21,7,12,18,12,27,14,15,25,7,2021-22,2021,Average,0.033,0.447,2.169,0.358,
1610612742,Dallas Mavericks,82,0.634,3951.0,112.5,109.1,3.5,0.595,1.87,17.8,0.256,0.733,0.496,0.13,0.538,0.572,95.64,7871,0.511,1,5,19,14,7,7,20,9,18,23,10,16,7,13,14,30,12,2021-22,2021,Successful,0.034,0.477,3.66,0.366,1.0
1610612743,Denver Nuggets,82,0.585,3961.0,113.8,111.5,2.3,0.667,1.92,20.0,0.268,0.752,0.515,0.146,0.556,0.59,98.41,8123,0.516,1,10,8,6,15,11,2,6,1,19,1,4,26,1,1,20,9,2021-22,2021,Average,0.034,0.484,2.337,0.369,
1610612765,Detroit Pistons,82,0.28,3956.0,105.6,113.3,-7.7,0.615,1.65,17.1,0.276,0.707,0.481,0.143,0.494,0.533,98.81,8141,0.45,1,28,13,28,24,26,12,23,24,13,26,30,20,30,29,13,29,2021-22,2021,Unsuccessful,0.039,0.431,-7.793,0.338,0.0
1610612744,Golden State Warriors,82,0.646,3946.0,112.1,106.6,5.5,0.669,1.82,19.5,0.269,0.736,0.51,0.15,0.552,0.582,98.74,8121,0.536,1,3,24,16,2,4,1,12,3,15,6,8,29,3,4,15,3,2021-22,2021,Successful,0.03,0.467,5.57,0.36,1.0
1610612745,Houston Rockets,82,0.244,3951.0,108.1,116.4,-8.3,0.598,1.43,17.1,0.265,0.71,0.485,0.162,0.534,0.565,101.16,8323,0.451,1,30,19,26,30,29,18,30,25,20,25,28,30,17,18,2,28,2021-22,2021,Unsuccessful,0.031,0.445,-8.205,0.323,0.0
1610612754,Indiana Pacers,82,0.305,3976.0,111.9,115.5,-3.6,0.612,1.76,18.1,0.31,0.725,0.512,0.145,0.531,0.564,98.55,8166,0.478,1,26,3,18,28,24,13,18,11,3,17,7,24,20,20,18,24,2021-22,2021,Unsuccessful,0.033,0.415,-3.653,0.367,0.0
1610612746,LA Clippers,82,0.512,3956.0,109.5,109.5,0.0,0.599,1.75,17.7,0.254,0.706,0.486,0.139,0.531,0.564,98.51,8121,0.502,1,18,13,25,8,18,17,20,19,26,27,26,14,19,19,19,17,2021-22,2021,Average,0.033,0.452,0.0,0.347,
1610612747,Los Angeles Lakers,82,0.402,3996.0,110.0,112.8,-2.9,0.576,1.65,17.3,0.256,0.72,0.49,0.142,0.537,0.567,100.47,8360,0.482,1,23,1,22,21,22,26,24,22,25,21,22,19,15,17,7,23,2021-22,2021,Average,0.03,0.464,-2.886,0.348,
1610612763,Memphis Grizzlies,82,0.683,3956.0,114.3,108.9,5.3,0.597,1.97,17.9,0.338,0.726,0.526,0.13,0.522,0.553,100.52,8295,0.53,1,2,13,4,6,5,19,5,15,1,15,1,8,23,24,4,4,2021-22,2021,Successful,0.031,0.388,5.273,0.396,1.0
1610612748,Miami Heat,82,0.646,3971.0,113.0,108.4,4.5,0.644,1.75,18.8,0.278,0.735,0.51,0.149,0.547,0.584,96.53,7987,0.529,1,3,5,12,4,6,5,19,6,10,9,9,28,5,3,28,5,2021-22,2021,Successful,0.037,0.457,4.662,0.361,1.0
1610612749,Milwaukee Bucks,82,0.622,3951.0,114.3,111.1,3.2,0.572,1.78,17.3,0.269,0.747,0.512,0.133,0.546,0.58,100.59,8284,0.516,1,6,19,3,14,8,28,15,21,16,2,6,10,6,7,3,10,2021-22,2021,Successful,0.034,0.478,3.181,0.379,1.0
1610612750,Minnesota Timberwolves,82,0.561,3956.0,113.8,111.0,2.7,0.617,1.79,18.1,0.284,0.706,0.49,0.141,0.539,0.573,101.47,8357,0.504,1,12,13,7,13,10,10,14,12,7,28,21,17,12,12,1,16,2021-22,2021,Average,0.034,0.422,2.661,0.349,
1610612740,New Orleans Pelicans,82,0.439,3951.0,111.2,112.0,-0.8,0.621,1.78,18.1,0.306,0.742,0.518,0.143,0.517,0.557,98.02,8060,0.5,1,20,19,19,18,21,8,16,13,4,3,3,21,24,22,21,18,2021-22,2021,Average,0.04,0.436,-0.816,0.375,
1610612752,New York Knicks,82,0.451,3956.0,109.7,110.2,-0.4,0.581,1.65,16.4,0.291,0.74,0.512,0.137,0.513,0.55,96.42,7958,0.491,1,19,13,23,11,19,24,25,29,6,4,5,12,26,25,29,22,2021-22,2021,Average,0.037,0.449,-0.415,0.375,
1610612760,Oklahoma City Thunder,82,0.293,3961.0,103.8,111.7,-8.0,0.58,1.59,16.4,0.256,0.727,0.487,0.14,0.497,0.53,99.39,8198,0.451,1,27,8,30,17,27,25,28,28,24,14,24,15,29,30,12,27,2021-22,2021,Unsuccessful,0.033,0.471,-8.049,0.347,0.0
1610612753,Orlando Magic,82,0.268,3956.0,103.9,112.1,-8.1,0.62,1.64,17.4,0.249,0.735,0.49,0.144,0.503,0.538,99.71,8223,0.458,1,29,13,29,19,28,9,26,20,27,8,23,23,28,28,10,26,2021-22,2021,Unsuccessful,0.035,0.486,-8.124,0.346,0.0
1610612755,Philadelphia 76ers,82,0.622,3961.0,113.0,110.2,2.8,0.602,1.89,17.9,0.246,0.724,0.49,0.129,0.534,0.578,96.71,7975,0.517,1,6,8,11,12,9,15,8,16,30,19,20,5,16,10,26,8,2021-22,2021,Successful,0.044,0.478,2.895,0.361,1.0
1610612756,Phoenix Suns,82,0.78,3946.0,114.2,106.8,7.5,0.627,2.12,19.5,0.264,0.728,0.503,0.129,0.549,0.581,100.26,8242,0.548,1,1,24,5,3,1,7,3,5,21,13,13,4,4,5,8,1,2021-22,2021,Successful,0.032,0.464,7.481,0.374,1.0
1610612757,Portland Trail Blazers,82,0.329,3946.0,107.3,116.3,-9.1,0.595,1.58,17.0,0.268,0.721,0.487,0.146,0.515,0.55,98.74,8120,0.447,1,25,24,27,29,30,21,29,26,18,20,25,25,25,26,15,30,2021-22,2021,Unsuccessful,0.035,0.453,-9.216,0.341,0.0
1610612758,Sacramento Kings,82,0.366,3961.0,109.6,114.8,-5.2,0.585,1.68,17.3,0.259,0.714,0.484,0.14,0.525,0.561,100.1,8252,0.473,1,24,8,24,27,25,23,22,23,22,22,29,16,22,21,9,25,2021-22,2021,Unsuccessful,0.036,0.455,-5.195,0.344,0.0
1610612759,San Antonio Spurs,82,0.415,3961.0,111.9,111.7,0.2,0.646,2.19,19.5,0.281,0.711,0.494,0.126,0.527,0.556,100.51,8290,0.51,1,22,8,17,16,17,4,1,4,8,24,18,2,21,23,6,13,2021-22,2021,Average,0.029,0.43,0.199,0.368,
1610612761,Toronto Raptors,82,0.585,3971.0,112.1,109.9,2.2,0.543,1.77,16.1,0.325,0.714,0.508,0.128,0.51,0.543,96.63,8000,0.494,1,10,5,15,9,12,30,17,30,2,23,11,3,27,27,27,21,2021-22,2021,Average,0.033,0.389,2.277,0.38,
1610612762,Utah Jazz,82,0.598,3946.0,116.2,110.0,6.2,0.552,1.6,16.7,0.3,0.738,0.525,0.143,0.555,0.589,97.5,8014,0.528,1,9,24,1,10,3,29,27,27,5,5,2,22,2,2,23,6,2021-22,2021,Average,0.034,0.438,6.359,0.382,
1610612764,Washington Wizards,82,0.427,3966.0,110.2,113.6,-3.4,0.617,1.91,18.5,0.247,0.731,0.494,0.133,0.532,0.568,97.8,8079,0.496,1,21,7,21,25,23,11,7,8,29,11,19,11,18,16,22,19,2021-22,2021,Average,0.036,0.484,-3.476,0.361,
1610612737,Atlanta Hawks,82,0.5,3971.0,115.5,115.4,0.1,0.56,1.93,17.6,0.289,0.717,0.5,0.126,0.541,0.579,101.56,8407,0.5,1,17,8,7,22,19,28,6,22,11,18,16,3,19,19,6,17,2022-23,2022,Average,0.038,0.428,0.098,0.374,
1610612738,Boston Celtics,82,0.695,3996.0,117.3,110.6,6.7,0.632,2.0,19.1,0.255,0.746,0.506,0.133,0.566,0.6,99.15,8247,0.534,1,2,1,2,2,1,5,4,5,27,1,9,7,4,5,20,1,2022-23,2022,Successful,0.034,0.491,6.757,0.373,1.0
1610612751,Brooklyn Nets,82,0.549,3946.0,114.6,113.5,1.1,0.616,1.86,18.9,0.234,0.689,0.472,0.139,0.562,0.598,98.77,8111,0.51,1,9,29,12,16,14,9,11,6,29,29,29,16,7,7,23,13,2022-23,2022,Average,0.036,0.455,1.114,0.333,
1610612766,Charlotte Hornets,82,0.329,3966.0,108.4,114.7,-6.3,0.609,1.77,17.8,0.276,0.717,0.491,0.139,0.516,0.551,101.47,8390,0.473,1,27,12,30,20,27,13,20,20,17,19,24,14,29,30,9,27,2022-23,2022,Unsuccessful,0.035,0.441,-6.209,0.352,0.0
1610612741,Chicago Bulls,82,0.488,3981.0,112.8,111.5,1.3,0.575,1.83,18.1,0.236,0.736,0.493,0.133,0.55,0.587,99.18,8225,0.512,1,19,4,24,5,13,23,14,17,28,3,22,8,12,12,18,9,2022-23,2022,Average,0.037,0.5,1.311,0.36,
1610612739,Cleveland Cavaliers,82,0.622,3976.0,115.5,109.9,5.6,0.6,1.87,18.6,0.273,0.715,0.496,0.137,0.556,0.59,96.27,7972,0.531,1,5,5,8,1,2,17,10,11,20,20,20,12,9,9,30,2,2022-23,2022,Successful,0.034,0.442,5.817,0.359,1.0
1610612742,Dallas Mavericks,82,0.463,3986.0,115.9,116.1,-0.2,0.573,1.88,17.4,0.226,0.717,0.471,0.124,0.565,0.599,97.21,8082,0.487,1,21,3,6,25,20,25,8,24,30,17,30,2,5,6,28,23,2022-23,2022,Average,0.034,0.491,-0.206,0.347,
1610612743,Denver Nuggets,82,0.646,3951.0,116.8,113.5,3.3,0.663,1.99,20.5,0.289,0.727,0.514,0.147,0.573,0.601,98.74,8129,0.525,1,4,25,5,15,6,2,5,1,12,11,4,23,1,3,24,3,2022-23,2022,Successful,0.028,0.438,3.342,0.367,1.0
1610612765,Detroit Pistons,82,0.207,3961.0,109.9,117.8,-7.9,0.581,1.52,16.7,0.292,0.702,0.491,0.15,0.52,0.561,99.88,8231,0.449,1,30,18,28,27,28,22,29,28,8,27,23,26,27,26,13,30,2022-23,2022,Unsuccessful,0.041,0.41,-7.909,0.341,0.0
1610612744,Golden State Warriors,82,0.537,3966.0,115.1,113.4,1.7,0.691,1.83,20.4,0.277,0.719,0.502,0.158,0.571,0.6,102.54,8472,0.51,1,11,12,10,14,11,1,13,2,16,16,14,29,3,4,1,12,2022-23,2022,Average,0.029,0.442,1.658,0.344,
1610612745,Houston Rockets,82,0.268,3951.0,110.5,118.6,-8.1,0.551,1.38,16.0,0.344,0.729,0.53,0.162,0.516,0.554,99.74,8220,0.457,1,28,25,27,29,29,29,30,30,1,9,1,30,30,29,14,28,2022-23,2022,Unsuccessful,0.038,0.385,-8.121,0.368,0.0
1610612754,Indiana Pacers,82,0.427,3951.0,113.8,117.1,-3.3,0.643,1.81,18.9,0.285,0.685,0.482,0.146,0.545,0.581,101.68,8377,0.482,1,23,25,21,26,25,4,15,7,13,30,28,22,16,18,5,25,2022-23,2022,Average,0.036,0.4,-3.245,0.336,
1610612746,LA Clippers,82,0.537,3966.0,114.0,113.6,0.5,0.581,1.68,17.5,0.273,0.731,0.505,0.143,0.551,0.588,98.84,8168,0.498,1,11,12,17,17,17,21,26,23,21,7,11,18,11,11,21,18,2022-23,2022,Average,0.037,0.458,0.506,0.362,
1610612747,Los Angeles Lakers,82,0.524,3976.0,113.9,113.2,0.7,0.589,1.8,17.9,0.269,0.727,0.505,0.137,0.542,0.582,101.92,8436,0.511,1,14,5,19,12,16,20,17,18,22,10,10,11,18,17,4,10,2022-23,2022,Average,0.04,0.458,0.687,0.368,
1610612763,Memphis Grizzlies,82,0.622,3956.0,114.7,110.7,4.0,0.596,1.91,18.2,0.302,0.711,0.507,0.133,0.54,0.57,101.5,8360,0.519,1,5,22,11,3,4,19,7,15,6,22,8,9,21,25,8,6,2022-23,2022,Successful,0.03,0.409,3.941,0.374,1.0
1610612748,Miami Heat,82,0.537,3961.0,112.3,112.8,-0.5,0.608,1.77,17.8,0.274,0.733,0.498,0.138,0.53,0.574,96.76,7991,0.496,1,11,18,25,9,21,14,21,21,18,4,18,13,25,21,29,22,2022-23,2022,Average,0.044,0.459,-0.517,0.36,
1610612749,Milwaukee Bucks,82,0.707,3966.0,114.3,110.9,3.4,0.604,1.76,18.1,0.284,0.745,0.521,0.143,0.555,0.583,101.45,8389,0.523,1,1,12,15,4,5,15,23,16,14,2,3,19,10,15,10,5,2022-23,2022,Successful,0.028,0.461,3.351,0.378,1.0
1610612750,Minnesota Timberwolves,82,0.512,3966.0,113.3,113.1,0.2,0.61,1.71,18.6,0.258,0.703,0.485,0.15,0.56,0.592,101.55,8383,0.503,1,15,12,23,10,18,12,24,10,26,26,27,25,8,8,7,16,2022-23,2022,Average,0.032,0.445,0.197,0.335,
1610612740,New Orleans Pelicans,82,0.512,3971.0,113.8,112.0,1.9,0.616,1.77,18.5,0.29,0.732,0.512,0.145,0.543,0.582,99.58,8239,0.514,1,15,8,20,6,10,10,19,12,9,5,5,20,17,16,16,8,2022-23,2022,Average,0.039,0.442,1.908,0.367,
1610612752,New York Knicks,82,0.573,3991.0,117.0,114.2,2.8,0.546,1.77,16.6,0.318,0.727,0.521,0.131,0.541,0.577,97.75,8134,0.509,1,8,2,4,19,7,30,22,29,2,12,2,5,20,20,26,14,2022-23,2022,Average,0.036,0.409,2.864,0.39,
1610612760,Oklahoma City Thunder,82,0.488,3971.0,114.2,113.2,1.0,0.567,1.87,17.2,0.289,0.693,0.487,0.127,0.531,0.57,101.94,8435,0.498,1,19,8,16,13,15,27,9,26,10,28,25,4,24,23,3,20,2022-23,2022,Average,0.039,0.404,0.981,0.36,
1610612753,Orlando Magic,82,0.415,3956.0,111.3,113.7,-2.3,0.574,1.54,17.0,0.281,0.73,0.505,0.151,0.532,0.573,99.66,8205,0.485,1,25,22,26,18,24,24,28,27,15,8,12,27,23,22,15,24,2022-23,2022,Average,0.041,0.449,-2.308,0.354,
1610612755,Philadelphia 76ers,82,0.659,3976.0,117.0,112.7,4.4,0.616,1.84,18.6,0.258,0.721,0.496,0.139,0.563,0.608,97.44,8072,0.524,1,3,5,3,8,3,8,12,9,25,14,19,15,6,2,27,4,2022-23,2022,Successful,0.045,0.463,4.516,0.357,1.0
1610612756,Phoenix Suns,82,0.549,3956.0,114.5,112.3,2.2,0.647,2.01,19.3,0.307,0.714,0.508,0.136,0.535,0.57,98.83,8141,0.514,1,9,22,14,7,9,3,3,4,5,21,7,10,22,24,22,7,2022-23,2022,Average,0.035,0.407,2.226,0.372,
1610612757,Portland Trail Blazers,82,0.402,3946.0,114.0,118.0,-4.0,0.597,1.67,17.8,0.264,0.709,0.486,0.145,0.549,0.589,99.25,8157,0.474,1,26,29,18,28,26,18,27,19,24,25,26,21,14,10,17,26,2022-23,2022,Average,0.04,0.445,-4.03,0.341,
1610612758,Sacramento Kings,82,0.585,3966.0,118.6,116.0,2.6,0.626,2.02,19.3,0.265,0.731,0.499,0.133,0.572,0.608,100.99,8343,0.511,1,7,12,1,24,8,7,2,3,23,6,17,6,2,1,12,11,2022-23,2022,Average,0.036,0.466,2.575,0.366,
1610612759,San Antonio Spurs,82,0.268,3971.0,109.7,119.6,-9.9,0.632,1.78,18.7,0.299,0.709,0.495,0.148,0.525,0.554,102.07,8451,0.452,1,28,8,29,30,30,6,18,8,7,24,21,24,26,28,2,29,2022-23,2022,Unsuccessful,0.029,0.41,-9.699,0.347,0.0
1610612761,Toronto Raptors,82,0.5,3961.0,114.6,113.1,1.5,0.571,2.05,17.2,0.316,0.721,0.502,0.118,0.517,0.555,97.85,8076,0.496,1,17,18,13,11,12,26,1,25,3,15,15,1,28,27,25,21,2022-23,2022,Average,0.038,0.405,1.533,0.384,
1610612762,Utah Jazz,82,0.451,3961.0,115.3,116.0,-0.7,0.611,1.69,18.2,0.308,0.711,0.512,0.151,0.547,0.584,101.02,8329,0.498,1,22,18,9,23,22,11,25,14,4,23,6,28,15,14,11,19,2022-23,2022,Average,0.037,0.403,-0.693,0.361,
1610612764,Washington Wizards,82,0.427,3951.0,113.7,114.9,-1.2,0.603,1.8,18.5,0.273,0.724,0.505,0.142,0.55,0.585,99.16,8161,0.504,1,23,25,22,21,23,16,16,13,19,13,13,17,13,13,19,15,2022-23,2022,Average,0.035,0.451,-1.21,0.363,
1610612737,Atlanta Hawks,82,0.439,3971.0,116.4,118.4,-2.0,0.618,1.96,18.4,0.308,0.717,0.504,0.133,0.539,0.576,100.84,8339,0.482,1,21,3,12,27,21,19,18,21,5,16,12,13,17,18,6,22,2023-24,2023,Average,0.037,0.409,-1.983,0.371,
1610612738,Boston Celtics,82,0.78,3966.0,122.2,110.6,11.7,0.613,2.25,19.3,0.287,0.726,0.515,0.121,0.578,0.609,97.98,8090,0.555,1,1,7,1,2,1,21,3,13,14,7,5,1,2,1,19,1,2023-24,2023,Successful,0.031,0.439,11.941,0.394,1.0
1610612751,Brooklyn Nets,82,0.39,3961.0,112.4,115.4,-2.9,0.63,1.95,18.6,0.289,0.715,0.497,0.134,0.531,0.561,97.56,8050,0.483,1,22,10,23,20,22,16,19,19,12,19,20,14,25,27,25,21,2023-24,2023,Unsuccessful,0.03,0.426,-2.973,0.363,0.0
1610612766,Charlotte Hornets,82,0.256,3946.0,108.6,119.2,-10.6,0.62,1.8,18.4,0.253,0.709,0.475,0.14,0.529,0.56,97.81,8047,0.447,1,27,23,28,29,30,18,25,22,27,22,29,21,26,28,22,29,2023-24,2023,Unsuccessful,0.031,0.456,-10.837,0.335,0.0
1610612741,Chicago Bulls,82,0.476,3996.0,114.0,115.7,-1.7,0.594,2.04,18.2,0.291,0.717,0.501,0.124,0.534,0.568,96.94,8078,0.493,1,20,1,19,22,20,28,13,24,11,17,14,3,22,21,28,20,2023-24,2023,Average,0.034,0.426,-1.754,0.377,
1610612739,Cleveland Cavaliers,82,0.585,3961.0,114.7,112.1,2.5,0.671,2.07,20.2,0.274,0.721,0.501,0.138,0.557,0.586,97.62,8053,0.519,1,11,10,16,7,12,3,8,4,22,14,15,19,13,13,24,8,2023-24,2023,Average,0.029,0.447,2.561,0.363,
1610612742,Dallas Mavericks,82,0.61,3941.0,117.0,114.9,2.1,0.596,2.05,18.5,0.257,0.711,0.485,0.124,0.562,0.592,100.6,8263,0.506,1,6,26,8,18,15,26,10,20,25,21,26,4,7,9,7,16,2023-24,2023,Successful,0.03,0.454,2.087,0.361,1.0
1610612743,Denver Nuggets,82,0.695,3941.0,117.8,112.3,5.5,0.669,2.33,20.9,0.3,0.718,0.515,0.13,0.562,0.589,97.43,7996,0.533,1,2,26,5,8,4,5,2,2,6,15,6,9,8,11,26,4,2023-24,2023,Successful,0.027,0.418,5.645,0.385,1.0
1610612765,Detroit Pistons,82,0.171,3951.0,109.0,118.0,-9.0,0.623,1.67,18.2,0.277,0.73,0.499,0.151,0.526,0.562,100.45,8269,0.449,1,30,21,27,25,29,17,28,23,20,5,17,27,28,26,9,28,2023-24,2023,Unsuccessful,0.036,0.453,-8.96,0.348,0.0
1610612744,Golden State Warriors,82,0.561,3966.0,116.9,114.5,2.4,0.671,2.05,20.1,0.315,0.725,0.521,0.142,0.557,0.586,99.91,8261,0.512,1,16,7,9,15,13,4,11,5,4,10,2,22,12,12,11,13,2023-24,2023,Average,0.029,0.41,2.402,0.379,
1610612745,Houston Rockets,82,0.5,3971.0,113.7,112.8,0.9,0.594,1.95,17.7,0.294,0.722,0.504,0.127,0.529,0.565,99.59,8248,0.501,1,19,3,20,10,18,27,20,29,8,12,11,7,27,24,13,18,2023-24,2023,Average,0.036,0.428,0.904,0.377,
1610612754,Indiana Pacers,82,0.573,3941.0,120.5,117.6,2.9,0.654,2.38,21.0,0.284,0.7,0.492,0.126,0.578,0.606,102.16,8389,0.517,1,12,26,2,24,10,6,1,1,16,26,24,6,1,3,2,10,2023-24,2023,Average,0.028,0.416,2.839,0.366,
1610612746,LA Clippers,82,0.622,3941.0,117.9,114.6,3.4,0.604,1.95,18.7,0.283,0.705,0.502,0.134,0.561,0.599,97.93,8040,0.52,1,5,26,4,16,7,24,21,18,17,24,13,15,9,7,20,7,2023-24,2023,Successful,0.038,0.422,3.472,0.368,1.0
1610612747,Los Angeles Lakers,82,0.573,3971.0,115.4,114.8,0.6,0.654,2.04,20.1,0.244,0.725,0.496,0.137,0.566,0.601,101.38,8387,0.518,1,12,3,15,17,19,8,12,6,29,11,21,17,5,5,4,9,2023-24,2023,Average,0.035,0.481,0.592,0.359,
1610612763,Memphis Grizzlies,82,0.329,3956.0,106.8,113.7,-6.9,0.644,1.64,17.9,0.287,0.706,0.488,0.152,0.509,0.543,98.68,8128,0.458,1,24,17,30,12,26,13,29,27,13,23,25,28,29,29,17,26,2023-24,2023,Unsuccessful,0.034,0.419,-6.992,0.336,0.0
1610612748,Miami Heat,82,0.561,3951.0,113.3,111.5,1.8,0.648,2.04,19.1,0.261,0.734,0.498,0.13,0.538,0.578,96.88,7975,0.509,1,16,21,21,5,17,11,14,15,24,3,18,10,20,16,29,15,2023-24,2023,Average,0.04,0.473,1.858,0.368,
1610612749,Milwaukee Bucks,82,0.598,3961.0,117.6,115.0,2.6,0.615,2.05,19.0,0.255,0.731,0.499,0.128,0.568,0.601,100.51,8295,0.511,1,8,10,6,19,11,20,9,16,26,4,16,8,4,6,8,14,2023-24,2023,Average,0.033,0.476,2.587,0.371,
1610612750,Minnesota Timberwolves,82,0.683,3961.0,114.6,108.4,6.3,0.646,1.88,19.3,0.275,0.725,0.508,0.144,0.559,0.594,97.79,8081,0.543,1,4,10,17,1,3,12,22,14,21,9,8,23,10,8,23,2,2023-24,2023,Successful,0.035,0.45,6.442,0.364,1.0
1610612740,New Orleans Pelicans,82,0.598,3941.0,116.5,111.9,4.6,0.634,2.07,19.4,0.278,0.725,0.505,0.132,0.558,0.591,98.7,8101,0.524,1,8,26,11,6,6,15,7,10,19,8,10,12,11,10,16,6,2023-24,2023,Average,0.033,0.447,4.661,0.373,
1610612752,New York Knicks,82,0.61,3946.0,117.3,112.4,4.9,0.59,1.84,17.8,0.333,0.729,0.527,0.138,0.54,0.574,95.96,7883,0.515,1,6,23,7,9,5,29,23,28,1,6,1,18,16,20,30,11,2023-24,2023,Successful,0.034,0.396,5.106,0.389,1.0
1610612760,Oklahoma City Thunder,82,0.695,3961.0,118.3,111.0,7.3,0.609,2.14,19.4,0.25,0.698,0.484,0.125,0.573,0.608,100.85,8324,0.538,1,2,10,3,4,2,23,5,12,28,27,28,5,3,2,5,3,2023-24,2023,Successful,0.035,0.448,7.238,0.359,1.0
