TEAM_ID,TEAM_NAME,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE,GP_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SEASON,SEASON_START_YEAR,TEAM_SUCCESS_GROUP,SHOOTING_EFFICIENCY_GAP,REB_PCT_BALANCE,PACE_ADJ_NET_RATING,POSSESSION_CONTROL_INDEX,TEAM_SUCCESS_GROUP_ENCODED,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,TWO_PCT,FG3A_RATE,FT_RATE,OREB_SHARE,ASSISTED_FG_RATE,BALL_CONTROL,NEXT_W_PCT,NEXT_SEASON_START_YEAR,W_PCT_CHANGE,DECLINE_RISK
1610612744,Golden State Warriors,82,0.646,3946.0,112.1,106.6,5.5,0.669,1.82,19.5,0.269,0.736,0.51,0.15,0.552,0.582,98.74,8121,0.536,1,3,24,16,2,4,1,12,3,15,6,8,29,3,4,15,3,2021-22,2021,Successful,0.03,0.467,5.57,0.36,2,40.5,86.4,0.469,14.3,39.4,0.364,15.6,20.3,0.769,9.8,35.7,45.5,27.1,14.9,8.8,4.5,3.9,21.0,18.0,111.0,5.5,17,21,10,3,3,8,26,26,17,20,2,7,5,29,4,18,2,27,29,15,5,0.557,0.456,0.235,0.215,0.669,12.2,0.537,2022.0,-0.10899999999999999,1.0
1610612744,Golden State Warriors,82,0.537,3966.0,115.1,113.4,1.7,0.691,1.83,20.4,0.277,0.719,0.502,0.158,0.571,0.6,102.54,8472,0.51,1,11,12,10,14,11,1,13,2,16,16,14,29,3,4,1,12,2022-23,2022,Average,0.029,0.442,1.658,0.344,1,43.1,90.2,0.479,16.6,43.2,0.385,16.0,20.2,0.794,10.5,34.1,44.6,29.8,16.3,7.2,4.0,4.0,21.4,18.4,118.9,1.8,5,8,12,1,1,2,29,30,9,14,7,8,1,30,14,25,6,28,30,2,11,0.564,0.479,0.224,0.235,0.691,13.5,0.561,2023.0,0.02400000000000002,0.0
1610612744,Golden State Warriors,82,0.561,3966.0,116.9,114.5,2.4,0.671,2.05,20.1,0.315,0.725,0.521,0.142,0.557,0.586,99.91,8261,0.512,1,16,7,9,15,13,4,11,5,4,10,2,22,12,12,11,13,2023-24,2023,Average,0.029,0.41,2.402,0.379,1,43.7,91.6,0.477,14.8,38.9,0.38,15.6,20.0,0.78,12.1,34.6,46.7,29.3,14.3,7.0,4.6,5.0,19.5,17.9,117.8,2.6,5,3,13,2,4,7,24,27,17,5,4,1,4,23,23,23,15,22,24,8,12,0.548,0.425,0.218,0.259,0.67,15.0,0.585,2024.0,0.02399999999999991,0.0
1610612744,Golden State Warriors,82,0.585,3946.0,114.2,111.0,3.2,0.714,2.07,20.1,0.314,0.716,0.509,0.141,0.536,0.568,99.37,8173,0.515,1,11,23,16,7,10,1,7,4,4,8,7,14,20,20,17,10,2024-25,2024,Average,0.032,0.402,3.22,0.368,1,40.8,90.4,0.451,15.4,42.4,0.364,16.9,22.1,0.764,12.5,32.8,45.4,29.1,14.0,9.4,4.8,5.4,19.2,18.6,113.8,3.3,21,8,25,4,2,16,17,13,25,5,19,7,4,14,4,17,24,23,18,17,10,0.529,0.469,0.244,0.275,0.713,15.1,,,,
1610612745,Houston Rockets,82,0.5,3966.0,107.3,107.3,0.0,0.589,1.39,16.4,0.297,0.692,0.492,0.161,0.516,0.553,98.42,8139,0.49,1,17,11,7,21,15,15,26,19,8,29,23,27,7,6,7,19,2015-16,2015,Average,0.037,0.395,0.0,0.331,1,37.7,83.5,0.452,10.7,30.9,0.347,20.4,29.4,0.694,11.3,31.7,43.1,22.2,15.9,10.0,5.2,4.9,21.8,22.5,106.5,0.2,20,23,14,3,2,19,3,1,27,7,27,20,16,27,1,13,13,28,1,4,15,0.513,0.37,0.352,0.262,0.589,6.3,0.671,2016.0,0.17100000000000004,0.0
1610612745,Houston Rockets,82,0.671,3956.0,114.1,108.4,5.7,0.626,1.67,18.1,0.281,0.717,0.499,0.15,0.545,0.583,100.55,8289,0.516,1,3,18,2,18,3,4,13,5,15,21,17,22,3,2,3,6,2016-17,2016,Successful,0.038,0.436,5.669,0.349,2,40.3,87.2,0.462,14.4,40.3,0.357,20.3,26.5,0.766,10.9,33.5,44.4,25.2,15.1,8.2,4.3,5.0,19.9,20.4,115.3,5.8,4,7,12,1,1,15,2,1,20,9,15,8,3,25,8,20,17,15,8,2,3,0.552,0.462,0.304,0.245,0.625,10.1,0.793,2017.0,0.122,0.0
1610612745,Houston Rockets,82,0.793,3951.0,114.1,105.7,8.4,0.557,1.56,16.4,0.254,0.75,0.503,0.141,0.551,0.59,98.02,8078,0.531,1,1,18,1,7,1,22,22,26,23,4,14,10,2,2,13,5,2017-18,2017,Successful,0.039,0.496,8.57,0.362,2,38.7,84.2,0.46,15.3,42.3,0.362,19.6,25.1,0.781,9.0,34.5,43.5,21.5,13.8,8.5,4.8,4.4,19.5,20.4,112.4,8.5,22,27,15,1,1,14,2,3,9,24,10,18,26,11,5,15,5,12,11,2,1,0.558,0.502,0.298,0.207,0.556,7.7,0.646,2018.0,-0.14700000000000002,1.0
1610612745,Houston Rockets,82,0.646,3966.0,114.9,110.1,4.8,0.541,1.59,15.9,0.269,0.7,0.481,0.135,0.542,0.581,98.39,8130,0.498,1,5,11,2,17,5,28,24,28,16,29,28,9,4,3,27,17,2018-19,2018,Successful,0.039,0.431,4.879,0.346,2,39.2,87.4,0.449,16.1,45.4,0.356,19.3,24.4,0.791,10.2,31.9,42.1,21.2,13.3,8.5,4.9,4.5,22.0,20.0,113.9,4.8,25,26,24,1,1,12,3,7,9,14,29,28,28,6,5,18,8,25,24,11,5,0.55,0.519,0.279,0.242,0.541,7.9,0.611,2019.0,-0.03500000000000003,0.0
1610612745,Houston Rockets,72,0.611,3476.0,112.5,109.8,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,104.04,7539,0.494,11,8,16,6,15,8,29,29,29,26,26,29,10,7,5,2,19,2019-20,2019,Successful,0.041,0.464,2.595,0.34,2,40.8,90.4,0.451,15.6,45.3,0.345,20.6,26.1,0.791,9.8,34.5,44.3,21.6,14.7,8.7,5.2,4.9,21.8,21.0,117.8,3.0,16,8,22,1,1,24,2,2,8,20,16,18,29,15,3,10,15,23,12,2,7,0.559,0.501,0.289,0.221,0.529,6.9,0.236,2020.0,-0.375,1.0
1610612745,Houston Rockets,72,0.236,3461.0,107.0,114.4,-7.4,0.601,1.6,17.2,0.24,0.723,0.474,0.145,0.521,0.553,101.69,7320,0.451,1,30,24,27,27,27,16,28,25,28,25,30,23,24,27,6,28,2020-21,2020,Unsuccessful,0.032,0.483,-7.277,0.329,0,39.3,88.5,0.444,13.8,40.6,0.339,16.5,22.3,0.74,9.3,33.3,42.6,23.6,14.7,7.6,5.0,5.3,19.5,19.3,108.8,-7.9,25,15,28,9,3,28,17,10,27,23,24,27,24,23,14,14,21,21,14,24,27,0.532,0.459,0.252,0.218,0.601,8.9,0.244,2021.0,0.008000000000000007,0.0
1610612745,Houston Rockets,82,0.244,3951.0,108.1,116.4,-8.3,0.598,1.43,17.1,0.265,0.71,0.485,0.162,0.534,0.565,101.16,8323,0.451,1,30,19,26,30,29,18,30,25,20,25,28,30,17,18,2,28,2021-22,2021,Unsuccessful,0.031,0.445,-8.205,0.323,0,39.4,86.4,0.456,13.5,38.7,0.349,17.5,24.5,0.713,9.6,32.4,42.0,23.6,16.5,7.3,4.7,5.8,20.6,22.1,109.7,-8.5,24,22,24,7,4,21,10,1,30,21,28,30,23,30,17,15,28,26,1,19,29,0.543,0.448,0.284,0.229,0.599,7.1,0.268,2022.0,0.02400000000000002,0.0
1610612745,Houston Rockets,82,0.268,3951.0,110.5,118.6,-8.1,0.551,1.38,16.0,0.344,0.729,0.53,0.162,0.516,0.554,99.74,8220,0.457,1,28,25,27,29,29,29,30,30,1,9,1,30,30,29,14,28,2022-23,2022,Unsuccessful,0.038,0.385,-8.121,0.368,0,40.6,88.9,0.457,10.4,31.9,0.327,19.1,25.3,0.754,13.4,32.9,46.3,22.4,16.2,7.3,4.6,6.2,20.5,20.6,110.7,-7.9,25,14,28,29,22,30,10,4,25,1,17,4,30,29,13,18,30,21,6,28,28,0.53,0.359,0.285,0.289,0.552,6.2,0.5,2023.0,0.23199999999999998,0.0
1610612745,Houston Rockets,82,0.5,3971.0,113.7,112.8,0.9,0.594,1.95,17.7,0.294,0.722,0.504,0.127,0.529,0.565,99.59,8248,0.501,1,19,3,20,10,18,27,20,29,8,12,11,7,27,24,13,18,2023-24,2023,Average,0.036,0.428,0.904,0.377,1,41.8,91.0,0.459,12.7,36.1,0.352,18.1,23.4,0.773,11.5,34.0,45.5,24.8,12.7,7.8,4.6,5.9,20.8,19.6,114.3,1.1,19,5,27,14,12,23,9,5,20,6,6,3,25,8,8,24,24,29,6,16,18,0.53,0.397,0.257,0.253,0.593,12.1,0.634,2024.0,0.134,0.0
1610612745,Houston Rockets,82,0.634,3956.0,114.9,110.3,4.6,0.549,1.68,16.4,0.363,0.715,0.533,0.14,0.523,0.553,99.03,8159,0.515,1,4,14,12,5,7,30,24,30,1,9,1,11,23,24,18,11,2024-25,2024,Successful,0.03,0.352,4.645,0.393,2,42.5,93.4,0.455,12.7,35.8,0.353,16.7,22.6,0.738,14.6,33.8,48.5,23.3,13.9,8.4,5.0,5.7,19.0,19.2,114.3,4.5,11,1,21,22,20,21,20,8,30,1,8,1,28,11,10,13,28,20,5,13,7,0.517,0.383,0.242,0.301,0.548,9.4,,,,
1610612746,LA Clippers,82,0.646,3966.0,107.2,102.7,4.5,0.596,1.76,17.4,0.234,0.697,0.472,0.133,0.524,0.556,96.81,7995,0.533,1,6,11,8,5,5,10,3,9,30,27,29,3,5,5,13,4,2015-16,2015,Successful,0.032,0.463,4.648,0.339,2,38.3,82.4,0.465,9.7,26.7,0.364,18.2,26.2,0.692,8.8,33.3,42.0,22.8,13.0,8.6,5.6,3.2,21.3,22.5,104.5,4.3,16,25,6,8,9,6,11,4,29,29,17,25,11,3,7,10,1,24,2,7,6,0.513,0.324,0.318,0.21,0.595,9.8,0.622,2016.0,-0.02400000000000002,0.0
1610612746,LA Clippers,82,0.622,3951.0,111.8,107.5,4.4,0.57,1.74,17.2,0.256,0.733,0.501,0.133,0.537,0.574,96.77,7968,0.527,1,5,25,5,12,4,19,8,13,25,6,13,6,4,4,15,4,2016-17,2016,Successful,0.037,0.477,4.547,0.368,2,39.5,83.2,0.475,10.3,27.4,0.375,19.3,26.0,0.745,9.0,34.0,43.0,22.5,13.0,7.5,4.2,3.1,19.8,22.4,108.7,4.3,10,26,2,9,11,7,6,3,27,24,11,21,15,7,20,21,1,14,1,6,4,0.523,0.329,0.312,0.209,0.57,9.5,0.512,2017.0,-0.10999999999999999,1.0
1610612746,LA Clippers,82,0.512,3941.0,109.4,109.2,0.2,0.555,1.52,16.5,0.284,0.718,0.504,0.147,0.527,0.564,99.54,8167,0.497,1,18,27,8,19,17,24,26,25,6,27,10,18,10,10,7,19,2017-18,2017,Average,0.037,0.434,0.201,0.357,1,40.3,85.4,0.471,9.5,26.8,0.354,19.0,25.5,0.743,10.1,33.7,43.9,22.3,14.7,7.7,4.5,5.6,20.0,22.0,109.0,0.0,11,21,9,22,22,23,4,2,26,10,16,15,22,19,14,20,29,18,2,9,18,0.526,0.314,0.299,0.23,0.553,7.6,0.585,2018.0,0.07299999999999995,0.0
1610612746,LA Clippers,82,0.585,3966.0,111.4,110.4,1.0,0.582,1.65,17.1,0.263,0.722,0.5,0.141,0.529,0.575,102.66,8475,0.505,1,11,11,9,19,13,21,19,20,21,21,17,19,12,5,7,13,2018-19,2018,Average,0.046,0.459,0.974,0.359,1,41.3,87.5,0.471,10.0,25.8,0.388,22.6,28.5,0.792,9.7,35.8,45.5,24.0,14.5,6.8,4.7,6.1,23.3,24.0,115.1,0.9,17,24,7,25,28,2,1,1,8,22,8,13,18,22,23,22,30,28,1,5,13,0.507,0.295,0.326,0.213,0.581,9.5,0.681,2019.0,0.09600000000000009,0.0
1610612746,LA Clippers,72,0.681,3476.0,113.3,106.9,6.3,0.571,1.63,16.9,0.278,0.737,0.515,0.142,0.535,0.577,102.16,7396,0.532,11,4,16,2,5,2,24,19,20,10,10,3,12,9,6,8,3,2019-20,2019,Successful,0.042,0.459,6.167,0.373,2,41.6,89.2,0.466,12.4,33.5,0.371,20.8,26.3,0.791,10.7,37.0,47.7,23.7,14.6,7.1,4.7,4.7,22.1,22.9,116.3,6.4,10,14,12,13,16,6,1,1,9,8,3,3,22,13,24,18,13,26,1,4,2,0.524,0.376,0.295,0.224,0.57,9.1,0.653,2020.0,-0.028000000000000025,0.0
1610612746,LA Clippers,72,0.653,3456.0,116.7,110.6,6.1,0.584,1.85,18.1,0.27,0.754,0.518,0.135,0.564,0.599,97.63,7036,0.53,1,5,30,3,8,2,21,11,12,12,5,6,14,4,2,28,6,2020-21,2020,Successful,0.035,0.484,6.248,0.383,2,41.8,86.7,0.482,14.3,34.7,0.411,16.2,19.3,0.839,9.4,34.7,44.2,24.4,13.2,7.1,4.1,4.2,19.2,18.1,114.0,6.2,12,25,5,6,14,1,24,28,1,21,14,17,17,7,20,29,5,17,27,10,2,0.529,0.4,0.223,0.213,0.584,11.2,0.512,2021.0,-0.14100000000000001,1.0
1610612746,LA Clippers,82,0.512,3956.0,109.5,109.5,0.0,0.599,1.75,17.7,0.254,0.706,0.486,0.139,0.531,0.564,98.51,8121,0.502,1,18,13,25,8,18,17,20,19,26,27,26,14,19,19,19,17,2021-22,2021,Average,0.033,0.452,0.0,0.347,1,40.1,87.4,0.458,12.8,34.2,0.374,15.5,19.6,0.793,9.1,34.9,44.0,24.0,13.7,7.4,5.0,4.1,18.6,18.5,108.4,0.0,20,17,21,12,20,3,27,30,9,26,10,19,16,14,15,8,6,6,26,23,18,0.513,0.391,0.224,0.207,0.599,10.3,0.537,2022.0,0.025000000000000022,0.0
1610612746,LA Clippers,82,0.537,3966.0,114.0,113.6,0.5,0.581,1.68,17.5,0.273,0.731,0.505,0.143,0.551,0.588,98.84,8168,0.498,1,11,12,17,17,17,21,26,23,21,7,11,18,11,11,21,18,2022-23,2022,Average,0.037,0.458,0.506,0.362,1,41.1,86.1,0.477,12.7,33.3,0.381,18.7,23.9,0.781,9.8,33.4,43.2,23.9,14.2,7.1,4.4,4.2,19.5,19.6,113.6,0.5,23,24,13,10,14,3,15,11,18,19,11,17,24,18,18,21,10,10,21,18,17,0.538,0.387,0.278,0.227,0.582,9.7,0.622,2023.0,0.08499999999999996,0.0
1610612746,LA Clippers,82,0.622,3941.0,117.9,114.6,3.4,0.604,1.95,18.7,0.283,0.705,0.502,0.134,0.561,0.599,97.93,8040,0.52,1,5,26,4,16,7,24,21,18,17,24,13,15,9,7,20,7,2023-24,2023,Successful,0.038,0.422,3.472,0.368,2,42.4,86.7,0.489,12.6,33.2,0.381,18.3,22.2,0.825,10.0,32.9,43.0,25.6,13.1,7.8,5.0,4.7,18.5,18.7,115.6,3.3,14,26,6,16,21,6,8,12,3,21,17,19,21,13,7,15,9,14,15,12,7,0.557,0.383,0.256,0.233,0.604,12.5,0.61,2024.0,-0.01200000000000001,0.0
1610612746,LA Clippers,82,0.61,3961.0,114.3,109.4,4.9,0.605,1.69,18.4,0.282,0.734,0.512,0.151,0.554,0.589,98.24,8099,0.521,1,6,9,15,3,5,24,23,20,19,1,4,23,11,9,22,8,2024-25,2024,Successful,0.035,0.452,4.988,0.361,2,41.6,86.3,0.482,12.5,33.4,0.373,17.3,21.7,0.797,10.3,33.5,43.8,25.2,14.9,9.4,4.5,4.3,18.3,17.8,112.9,4.7,17,26,6,25,29,7,10,17,7,23,10,17,23,22,3,20,6,14,26,20,6,0.55,0.387,0.251,0.235,0.606,10.3,,,,
1610612747,Los Angeles Lakers,82,0.207,3946.0,100.7,110.3,-9.7,0.513,1.31,14.1,0.271,0.712,0.484,0.142,0.46,0.509,96.55,7930,0.424,1,29,28,29,30,29,28,27,30,19,22,27,11,30,30,16,30,2015-16,2015,Unsuccessful,0.049,0.441,-10.047,0.342,0,35.1,84.8,0.414,7.8,24.6,0.317,19.3,24.7,0.781,10.7,32.3,43.0,18.0,13.7,7.2,4.1,5.6,20.3,19.2,97.3,-9.6,30,14,30,22,13,30,6,8,11,11,24,21,30,11,23,24,25,13,24,30,29,0.453,0.29,0.291,0.249,0.513,4.3,0.317,2016.0,0.11000000000000001,0.0
1610612747,Los Angeles Lakers,82,0.317,3941.0,105.3,112.0,-6.7,0.532,1.38,15.6,0.284,0.717,0.494,0.153,0.501,0.537,99.26,8143,0.446,1,28,30,24,30,30,26,28,27,11,18,21,27,22,25,5,30,2016-17,2016,Unsuccessful,0.036,0.433,-6.75,0.341,0,39.3,87.4,0.45,8.9,25.7,0.346,17.0,22.6,0.754,11.4,32.1,43.5,20.9,15.2,8.2,3.9,5.4,20.7,18.5,104.6,-6.9,13,6,21,19,19,22,23,17,21,7,26,17,26,26,5,28,26,22,28,17,30,0.493,0.294,0.259,0.262,0.532,5.7,0.427,2017.0,0.10999999999999999,0.0
1610612747,Los Angeles Lakers,82,0.427,3981.0,106.0,107.3,-1.3,0.584,1.51,17.0,0.279,0.729,0.505,0.155,0.517,0.548,100.9,8361,0.491,1,21,3,23,13,21,17,27,19,8,17,9,26,16,19,3,20,2017-18,2017,Average,0.031,0.45,-1.288,0.35,1,40.7,88.4,0.461,10.0,29.1,0.345,16.6,23.3,0.714,10.7,35.7,46.4,23.8,15.8,7.7,4.7,5.5,21.2,20.5,108.1,-1.5,7,2,14,20,15,29,16,8,30,4,2,2,7,29,13,17,26,24,9,11,21,0.518,0.329,0.264,0.231,0.585,8.0,0.451,2018.0,0.02400000000000002,0.0
1610612747,Los Angeles Lakers,82,0.451,3956.0,107.4,108.9,-1.6,0.6,1.63,17.8,0.27,0.725,0.502,0.15,0.527,0.554,103.6,8534,0.495,1,20,18,24,13,22,16,22,14,14,19,14,28,14,18,4,19,2018-19,2018,Average,0.027,0.455,-1.544,0.352,1,42.6,90.5,0.47,10.3,31.0,0.333,16.3,23.3,0.699,10.2,36.4,46.6,25.6,15.7,7.5,5.4,5.1,20.7,20.8,111.8,-1.7,6,8,9,20,17,29,24,14,29,15,4,6,11,29,16,8,20,13,15,16,23,0.543,0.343,0.257,0.219,0.601,9.9,0.732,2019.0,0.28099999999999997,0.0
1610612747,Los Angeles Lakers,71,0.732,3418.0,111.7,106.1,5.6,0.6,1.67,18.0,0.283,0.737,0.512,0.149,0.542,0.573,101.2,7211,0.539,21,3,22,11,3,5,15,14,10,6,11,6,23,5,9,11,2,2019-20,2019,Successful,0.031,0.454,5.534,0.363,2,42.3,88.3,0.48,11.0,31.6,0.349,17.7,24.3,0.729,10.7,35.1,45.7,25.4,15.2,8.6,6.6,3.7,20.7,21.7,113.4,5.8,4,20,1,23,23,21,17,8,28,7,13,9,10,22,5,1,1,14,5,11,5,0.552,0.358,0.275,0.234,0.6,10.2,0.583,2020.0,-0.14900000000000002,1.0
1610612747,Los Angeles Lakers,72,0.583,3491.0,109.8,106.8,2.9,0.607,1.62,18.0,0.269,0.748,0.511,0.152,0.536,0.569,98.85,7184,0.517,1,8,4,24,1,8,15,27,15,14,7,9,28,18,19,21,8,2020-21,2020,Average,0.033,0.479,2.934,0.359,1,40.6,86.1,0.472,11.1,31.2,0.354,17.2,23.3,0.739,9.7,34.6,44.2,24.7,15.2,7.8,5.4,4.5,19.1,21.3,109.5,2.8,21,27,12,25,24,21,11,6,28,17,15,16,15,28,11,5,8,16,3,22,8,0.537,0.362,0.271,0.219,0.608,9.5,0.402,2021.0,-0.18099999999999994,1.0
1610612747,Los Angeles Lakers,82,0.402,3996.0,110.0,112.8,-2.9,0.576,1.65,17.3,0.256,0.72,0.49,0.142,0.537,0.567,100.47,8360,0.482,1,23,1,22,21,22,26,24,22,25,21,22,19,15,17,7,23,2021-22,2021,Average,0.03,0.464,-2.886,0.348,1,41.6,88.8,0.469,12.0,34.5,0.347,16.8,23.0,0.732,9.5,34.5,44.0,24.0,14.5,7.6,5.2,4.1,20.2,20.1,112.1,-3.0,9,10,8,18,17,22,17,9,29,23,12,18,17,27,11,7,5,21,9,11,22,0.545,0.389,0.259,0.216,0.577,9.5,0.524,2022.0,0.122,0.0
1610612747,Los Angeles Lakers,82,0.524,3976.0,113.9,113.2,0.7,0.589,1.8,17.9,0.269,0.727,0.505,0.137,0.542,0.582,101.92,8436,0.511,1,14,5,19,12,16,20,17,18,22,10,10,11,18,17,4,10,2022-23,2022,Average,0.04,0.458,0.687,0.368,1,42.9,89.0,0.482,10.8,31.2,0.346,20.6,26.6,0.775,10.0,35.7,45.7,25.3,14.1,6.4,4.6,5.1,17.9,21.5,117.2,0.6,8,13,10,24,26,25,2,1,20,18,2,6,15,15,26,16,23,1,2,6,16,0.555,0.351,0.299,0.219,0.59,11.2,0.573,2023.0,0.04899999999999993,0.0
1610612747,Los Angeles Lakers,82,0.573,3971.0,115.4,114.8,0.6,0.654,2.04,20.1,0.244,0.725,0.496,0.137,0.566,0.601,101.38,8387,0.518,1,12,3,15,17,19,8,12,6,29,11,21,17,5,5,4,9,2023-24,2023,Average,0.035,0.481,0.592,0.359,1,43.7,87.5,0.499,11.8,31.4,0.377,18.9,24.2,0.782,8.2,34.9,43.1,28.5,14.0,7.4,5.5,4.8,15.6,19.7,118.0,0.6,6,22,2,24,28,8,2,2,15,30,2,18,5,19,19,11,11,1,4,6,19,0.569,0.359,0.277,0.19,0.652,14.5,0.61,2024.0,0.03700000000000003,0.0
1610612747,Los Angeles Lakers,82,0.61,3946.0,115.0,113.8,1.2,0.635,1.86,18.9,0.273,0.702,0.495,0.142,0.557,0.593,98.34,8084,0.511,1,6,23,11,17,14,14,16,14,23,21,21,16,8,7,20,13,2024-25,2024,Successful,0.036,0.429,1.22,0.353,2,40.9,85.5,0.479,13.3,36.4,0.366,18.2,23.2,0.785,9.7,32.8,42.4,26.0,14.0,7.7,4.5,4.2,17.3,19.2,113.4,1.2,20,30,9,15,19,14,2,3,13,27,20,26,18,12,22,22,4,5,6,19,14,0.562,0.426,0.271,0.229,0.636,12.0,,,,
1610612748,Miami Heat,82,0.585,3966.0,105.5,103.7,1.7,0.543,1.48,16.3,0.28,0.729,0.512,0.148,0.508,0.545,94.14,7779,0.525,1,7,11,12,8,11,26,20,20,15,11,8,16,11,13,25,7,2015-16,2015,Average,0.037,0.449,1.806,0.364,1,38.4,81.7,0.47,6.1,18.0,0.336,17.1,23.0,0.744,9.8,34.3,44.1,20.8,14.1,6.7,6.5,4.1,18.3,19.6,100.0,1.6,13,27,4,28,28,27,18,14,23,22,6,13,23,14,27,1,4,4,20,23,12,0.507,0.22,0.282,0.222,0.542,6.7,0.5,2016.0,-0.08499999999999996,1.0
1610612748,Miami Heat,82,0.5,3956.0,107.4,106.4,1.0,0.544,1.58,16.3,0.284,0.718,0.499,0.14,0.512,0.541,95.51,7875,0.5,1,15,18,17,6,10,24,19,21,12,16,16,12,15,18,22,18,2016-17,2016,Average,0.029,0.434,1.047,0.359,1,39.0,85.8,0.455,9.9,27.0,0.365,15.2,21.6,0.706,10.6,33.0,43.6,21.2,13.4,7.2,5.7,4.9,20.5,18.7,103.2,1.1,18,14,15,12,12,12,28,26,30,11,20,15,22,11,22,3,14,20,27,21,10,0.495,0.315,0.252,0.243,0.544,7.8,0.537,2017.0,0.03700000000000003,0.0
1610612748,Miami Heat,82,0.537,3986.0,106.2,105.8,0.4,0.585,1.58,17.1,0.261,0.741,0.501,0.148,0.52,0.551,96.1,7985,0.505,1,15,2,21,8,16,16,19,16,20,7,16,19,14,16,27,15,2017-18,2017,Average,0.031,0.48,0.416,0.353,1,38.8,85.3,0.455,11.0,30.6,0.36,14.7,19.5,0.755,9.3,34.2,43.5,22.7,14.4,7.6,5.3,4.6,20.1,19.4,103.4,0.5,19,23,17,11,9,16,26,25,22,21,13,18,17,16,21,6,10,20,21,23,16,0.508,0.359,0.229,0.214,0.585,8.3,0.476,2018.0,-0.061000000000000054,1.0
1610612748,Miami Heat,82,0.476,3946.0,106.7,107.1,-0.4,0.612,1.65,17.6,0.291,0.731,0.509,0.149,0.515,0.542,98.73,8122,0.501,1,17,27,26,7,17,12,20,17,6,13,6,26,21,27,23,14,2018-19,2018,Average,0.027,0.44,-0.405,0.36,1,39.6,88.0,0.45,11.3,32.4,0.349,15.1,21.7,0.695,11.2,35.1,46.3,24.3,14.7,7.6,5.5,4.7,20.9,20.1,105.7,-0.2,24,21,22,15,14,21,29,22,30,7,15,10,17,23,14,4,11,15,22,26,16,0.509,0.368,0.247,0.242,0.614,9.6,0.603,2019.0,0.127,0.0
1610612748,Miami Heat,73,0.603,3549.0,111.9,109.3,2.7,0.657,1.74,18.8,0.257,0.753,0.512,0.149,0.547,0.587,98.7,7306,0.525,3,11,3,7,12,7,3,10,4,23,3,5,22,3,1,27,6,2019-20,2019,Successful,0.04,0.496,2.736,0.363,2,39.5,84.4,0.468,13.4,35.4,0.379,19.7,25.2,0.783,8.5,35.9,44.4,25.9,14.9,7.5,4.5,4.1,20.6,21.7,112.0,2.9,26,30,10,6,9,2,5,4,13,29,6,17,5,18,18,21,4,13,7,15,8,0.533,0.419,0.299,0.191,0.656,11.0,0.556,2020.0,-0.04699999999999993,0.0
1610612748,Miami Heat,72,0.556,3476.0,110.6,110.7,-0.1,0.671,1.87,19.5,0.24,0.733,0.491,0.144,0.546,0.581,97.09,7036,0.509,1,13,16,18,10,17,2,10,3,29,19,22,21,11,9,29,13,2020-21,2020,Average,0.035,0.493,-0.103,0.347,1,39.2,83.7,0.468,12.9,36.2,0.358,16.7,21.1,0.79,8.0,33.5,41.5,26.3,14.1,7.9,4.0,4.0,18.9,19.6,108.1,0.0,26,30,15,14,11,19,13,21,12,29,23,29,9,17,9,30,4,12,10,25,16,0.554,0.432,0.252,0.193,0.671,12.2,0.646,2021.0,0.08999999999999997,0.0
1610612748,Miami Heat,82,0.646,3971.0,113.0,108.4,4.5,0.644,1.75,18.8,0.278,0.735,0.51,0.149,0.547,0.584,96.53,7987,0.529,1,3,5,12,4,6,5,19,6,10,9,9,28,5,3,28,5,2021-22,2021,Successful,0.037,0.457,4.662,0.361,2,39.6,84.8,0.467,13.6,35.8,0.379,17.3,21.4,0.808,9.8,33.9,43.7,25.5,14.6,7.4,3.2,4.0,20.5,20.6,110.0,4.5,22,28,13,6,14,1,12,19,5,18,18,22,8,28,16,30,4,25,3,17,6,0.531,0.422,0.252,0.224,0.644,10.9,0.537,2022.0,-0.10899999999999999,1.0
