TEAM_ID,TEAM_NAME,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE,GP_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SEASON,SEASON_START_YEAR,TEAM_SUCCESS_GROUP,SHOOTING_EFFICIENCY_GAP,REB_PCT_BALANCE,PACE_ADJ_NET_RATING,POSSESSION_CONTROL_INDEX,TEAM_SUCCESS_GROUP_ENCODED,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,TWO_PCT,FG3A_RATE,FT_RATE,OREB_SHARE,ASSISTED_FG_RATE,BALL_CONTROL,NEXT_W_PCT,NEXT_SEASON_START_YEAR,W_PCT_CHANGE,DECLINE_RISK,PLAYER_COUNT,ROTATION_PLAYER_COUNT,MINUTES_WEIGHTED_AGE,MINUTES_WEIGHTED_AVAILABILITY,TOP3_MINUTES_SHARE,TOP5_MINUTES_SHARE,TOP3_POINTS_SHARE,MULTI_TEAM_PLAYER_SHARE,MULTI_TEAM_MINUTES_SHARE,RETURNING_MINUTES_SHARE,RETURNING_POINTS_SHARE,RETURNING_PLAYER_SHARE,MW_PLAYER_OFF_RATING,MW_PLAYER_DEF_RATING,MW_PLAYER_NET_RATING,MW_PLAYER_TS_PCT,MW_PLAYER_EFG_PCT,MW_PLAYER_USG_PCT,MW_PLAYER_PIE,MW_PLAYER_AST_PCT,MW_PLAYER_REB_PCT,MW_PLAYER_PACE,ROTATION_USAGE_STD,ROTATION_AGE_STD
1610612753,Orlando Magic,73,0.452,3514.0,107.9,109.2,-1.3,0.608,1.86,17.5,0.267,0.749,0.5,0.129,0.506,0.544,98.99,7255,0.496,3,18,9,23,11,19,12,5,17,16,5,15,4,27,27,26,17,2019-20,2019,Average,0.038,0.482,-1.313,0.371,1,39.3,88.6,0.444,11.1,32.2,0.343,17.6,22.7,0.774,10.3,34.2,44.5,23.9,12.8,8.2,5.4,4.6,18.3,19.5,107.3,-1.0,27,17,27,22,19,25,19,20,17,15,19,16,18,4,8,8,12,2,28,24,16,0.5,0.363,0.256,0.231,0.608,11.1,0.292,2020.0,-0.16000000000000003,1.0,19,9,26.451263955173534,0.8108074802910317,0.3282107372987277,0.5375550220752883,0.42169557781578304,0.10526315789473684,0.09873173852649464,0.8709619681416427,0.9089909601759101,0.6842105263157895,106.77561140703392,107.95507997459151,-1.2029600940255234,0.5434808442395582,0.5035569877957036,0.19160842746947,0.09760330508298767,0.1475892590011773,0.08881326742733558,100.38872263287992,0.03715433278158073,3.303570832737446
1610612753,Orlando Magic,72,0.292,3466.0,104.6,113.9,-9.3,0.57,1.7,16.3,0.252,0.744,0.488,0.129,0.49,0.527,99.17,7158,0.45,1,28,22,29,26,29,24,21,28,23,8,23,5,30,30,17,29,2020-21,2020,Unsuccessful,0.037,0.492,-9.378,0.359,0,38.3,89.2,0.429,10.9,31.8,0.343,16.6,21.4,0.775,10.4,35.1,45.4,21.8,12.8,6.9,4.4,5.3,17.2,18.6,104.0,-9.3,30,8,30,26,22,27,15,15,17,11,10,7,28,5,25,22,24,1,20,29,29,0.477,0.357,0.24,0.229,0.569,9.0,0.268,2021.0,-0.023999999999999966,0.0,22,10,24.936177246769574,0.6168724837497811,0.3044999957843187,0.4646113518980107,0.34510380905672716,0.3181818181818182,0.3420079112807639,0.2710591034088887,0.295242766061795,0.22727272727272727,103.6841331849118,112.56734846067724,-8.87925982397977,0.5248500503219228,0.4859112477041177,0.18402728610853122,0.08266562114071012,0.13306435492753244,0.08270823224942989,100.86094216484557,0.03213347164562211,3.661966684720111
1610612753,Orlando Magic,82,0.268,3956.0,103.9,112.1,-8.1,0.62,1.64,17.4,0.249,0.735,0.49,0.144,0.503,0.538,99.71,8223,0.458,1,29,13,29,19,28,9,26,20,27,8,23,23,28,28,10,26,2021-22,2021,Unsuccessful,0.035,0.486,-8.124,0.346,0,38.3,88.3,0.434,12.2,36.9,0.331,15.5,19.7,0.787,9.1,35.2,44.3,23.7,14.5,6.8,4.5,5.2,19.7,18.3,104.2,-8.0,28,14,28,15,11,28,28,29,11,27,7,14,20,25,28,20,27,14,27,29,27,0.508,0.418,0.223,0.205,0.619,9.2,0.415,2022.0,0.14699999999999996,0.0,21,9,23.86828066464514,0.7640684358410227,0.3251836719202,0.5084212455565177,0.37555921827172123,0.047619047619047616,0.005540248137464492,0.7213280832194682,0.7263951024252413,0.5238095238095238,103.0476131968181,110.89938832446349,-7.852465662600345,0.5395935030781247,0.5061604581864712,0.19476735138012963,0.09344988558759289,0.15546530476237375,0.08738851569221218,100.7492392831547,0.030811654040173792,3.2697642154582587
1610612753,Orlando Magic,82,0.415,3956.0,111.3,113.7,-2.3,0.574,1.54,17.0,0.281,0.73,0.505,0.151,0.532,0.573,99.66,8205,0.485,1,25,22,26,18,24,24,28,27,15,8,12,27,23,22,15,24,2022-23,2022,Average,0.041,0.449,-2.308,0.354,1,40.5,86.3,0.47,10.8,31.1,0.346,19.6,25.0,0.784,10.2,33.1,43.2,23.2,15.1,7.4,4.7,5.1,20.1,20.5,111.4,-2.6,26,23,21,25,27,24,6,8,16,15,14,16,26,24,12,15,22,16,7,26,24,0.538,0.36,0.29,0.236,0.573,8.1,0.573,2023.0,0.15799999999999997,0.0,17,9,23.117980409389496,0.7486277855775546,0.3787575141021094,0.5588625888240727,0.44947817836812143,0.058823529411764705,0.02538250032644844,0.7580448470693265,0.7600806451612904,0.5882352941176471,110.06437664092435,112.4535613625819,-2.3768593067439157,0.5733256118940214,0.5336219464105953,0.19766945202041486,0.09932831933232268,0.1499413450416419,0.09115288612830305,100.82148273342455,0.03706184354445392,2.3622546250521443
1610612753,Orlando Magic,82,0.573,3956.0,112.9,110.8,2.2,0.61,1.68,18.1,0.297,0.737,0.515,0.15,0.541,0.577,97.37,8022,0.513,1,12,17,22,3,14,22,27,25,7,2,4,26,15,17,27,12,2023-24,2023,Average,0.036,0.44,2.259,0.365,1,40.5,84.9,0.476,11.0,31.3,0.352,18.5,24.4,0.759,10.5,31.8,42.3,24.7,14.7,8.2,5.2,4.6,19.7,20.9,110.5,2.0,26,30,15,30,29,24,6,1,26,15,25,25,28,24,5,13,7,23,1,24,15,0.55,0.369,0.287,0.248,0.61,10.0,0.5,2024.0,-0.07299999999999995,1.0,19,9,24.434911949537273,0.8338612839486218,0.3617347574528849,0.5250069039376021,0.45963828848698723,0.0,0.0,0.8696695708108255,0.9237979708866343,0.7368421052631579,111.63506110826724,109.59310429660665,2.028940885455256,0.580431843738634,0.5483889394709901,0.19353645817897702,0.10359367978190294,0.15422439843129068,0.09000752335551576,98.46595765192033,0.061006577261274064,4.661372658534007
1610612753,Orlando Magic,82,0.5,3946.0,108.9,109.1,-0.2,0.603,1.62,17.1,0.302,0.72,0.501,0.147,0.51,0.55,96.51,7935,0.497,1,15,23,27,2,17,25,26,27,12,6,15,20,29,28,30,18,2024-25,2024,Average,0.04,0.418,-0.207,0.354,1,38.2,85.8,0.445,11.2,35.3,0.318,17.9,23.0,0.775,11.1,30.7,41.8,23.0,14.2,8.9,6.0,4.4,20.1,20.3,105.4,-0.1,29,29,27,30,23,30,5,7,19,14,28,27,30,16,6,1,8,26,1,28,17,0.535,0.411,0.268,0.266,0.602,8.8,,,,,16,9,24.763928330549078,0.7856154158047401,0.33196721867650625,0.5158162150572071,0.4576075671934479,0.0,0.0,0.7581269572872039,0.7650248010151113,0.75,108.65173251836903,108.1854162646354,0.4589509958387785,0.5544421120675422,0.5188882026047553,0.203095989820184,0.10835203490015828,0.16694289550263292,0.0938830316346014,98.60990898328953,0.06790189000805992,2.0
1610612754,Indiana Pacers,82,0.549,3976.0,103.8,102.2,1.6,0.554,1.43,16.1,0.271,0.714,0.494,0.151,0.497,0.536,97.35,8068,0.518,1,11,5,25,3,12,24,25,22,21,21,19,20,20,19,11,10,2015-16,2015,Average,0.039,0.443,1.644,0.343,1,38.3,85.2,0.45,8.1,23.0,0.351,17.4,22.8,0.764,10.3,33.9,44.2,21.2,14.9,9.0,4.8,4.5,20.0,20.4,102.2,1.7,15,13,17,18,20,14,14,17,15,17,10,12,22,20,4,17,9,11,13,17,11,0.486,0.27,0.268,0.233,0.554,6.3,0.512,2016.0,-0.03700000000000003,0.0,15,10,27.549587996604796,0.8715940263900952,0.3973747656611799,0.5653592943794105,0.4591499409681228,0.06666666666666667,0.06942554027479138,,,,102.60317303617836,101.47122763695948,1.1336754231873754,0.5343253414065707,0.4991221497249594,0.19431552410229702,0.10250167013555903,0.14624126780417473,0.0854576986451969,98.56280242006896,0.045905990894435554,2.8653097563788803
1610612754,Indiana Pacers,82,0.512,3971.0,107.9,108.1,-0.2,0.572,1.63,17.2,0.255,0.713,0.488,0.141,0.516,0.558,96.59,7989,0.505,1,13,7,16,15,17,18,18,14,26,24,25,15,13,13,18,12,2016-17,2016,Average,0.042,0.458,-0.207,0.347,1,39.3,84.5,0.465,8.6,23.0,0.376,17.9,22.1,0.81,9.0,33.0,42.0,22.5,13.8,8.2,5.0,5.0,19.5,19.5,105.1,-0.2,15,20,10,23,27,4,16,23,2,23,21,26,16,16,9,9,16,13,20,15,17,0.499,0.272,0.262,0.214,0.573,8.7,0.585,2017.0,0.07299999999999995,0.0,16,7,27.676293147120827,0.8615105923622114,0.3927034108930203,0.6035243369141752,0.48315511095780156,0.0625,0.018004477843173588,0.6150502066610677,0.6205588133839255,0.5625,106.42555201105047,106.71721100124465,-0.26381722314142586,0.5536943221874632,0.5141489292368506,0.19573527368225302,0.10070979440441376,0.14371657622660433,0.08662113232955142,97.76302222798297,0.04769503461085453,3.481730744843983
1610612754,Indiana Pacers,82,0.585,3951.0,108.5,107.3,1.3,0.544,1.67,16.8,0.271,0.721,0.496,0.136,0.525,0.557,96.84,7977,0.509,1,8,18,11,12,12,28,14,22,15,24,20,5,12,13,21,12,2017-18,2017,Average,0.032,0.45,1.342,0.36,1,40.8,86.4,0.472,9.0,24.5,0.369,14.9,19.2,0.779,9.6,32.7,42.3,22.2,13.3,8.8,4.1,5.2,18.8,18.5,105.6,1.4,6,14,6,25,26,9,24,27,11,17,25,22,23,5,3,25,25,7,26,17,12,0.514,0.284,0.222,0.227,0.544,8.9,0.585,2018.0,0.0,0.0,19,9,26.948569965208456,0.8795524754841003,0.36928731662665215,0.5741070285319104,0.4259979984432336,0.05263157894736842,0.05609840257922799,0.37166751894950095,0.3440453686200378,0.3157894736842105,107.13779424950484,106.17898074346729,0.9784347146235753,0.5539483067720881,0.5236643310026479,0.19251640540847328,0.10197699159283667,0.13534655808793264,0.09032794379486697,98.1606117027933,0.04194381897988408,3.034777840832814
1610612754,Indiana Pacers,82,0.585,3941.0,109.4,106.0,3.4,0.628,1.9,18.9,0.269,0.722,0.499,0.139,0.53,0.561,98.64,8097,0.527,1,11,30,18,3,9,7,8,3,15,22,18,15,10,13,25,7,2018-19,2018,Average,0.031,0.453,3.447,0.36,1,41.3,87.0,0.475,9.5,25.4,0.374,15.8,21.1,0.752,9.3,33.7,43.0,26.0,13.7,8.7,4.9,5.2,19.4,20.0,108.0,3.3,16,27,4,29,29,5,26,23,22,25,23,24,9,10,3,20,21,4,23,22,10,0.516,0.292,0.243,0.216,0.63,12.3,0.616,2019.0,0.031000000000000028,0.0,17,10,27.82108821368145,0.871535406191302,0.3419489383715237,0.5417456537025889,0.3727503705272073,0.058823529411764705,0.09923882942834293,0.7171146707460705,0.7263391911920389,0.5882352941176471,107.97772681071663,105.14262634300371,2.832587101943702,0.558677350212025,0.5286060422215139,0.19366920498292642,0.10309499840615327,0.15345261386907674,0.08423380260188555,99.86685502955538,0.04294659474277327,3.03315017762062
1610612754,Indiana Pacers,73,0.616,3524.0,109.5,107.5,1.9,0.614,1.95,18.9,0.243,0.718,0.487,0.132,0.534,0.565,99.41,7299,0.52,3,7,5,19,6,13,10,2,3,27,24,24,5,12,18,22,9,2019-20,2019,Successful,0.031,0.475,1.911,0.355,2,42.1,88.5,0.476,10.2,28.0,0.363,15.0,19.1,0.787,8.7,34.1,42.8,25.9,13.2,7.4,5.2,4.6,19.8,18.8,109.4,2.0,7,18,2,29,30,14,30,30,12,28,20,25,7,5,20,11,11,9,30,23,13,0.527,0.316,0.216,0.203,0.615,12.7,0.472,2020.0,-0.14400000000000002,1.0,17,9,26.153375520242147,0.8138311992391377,0.351123912220961,0.5493060915626182,0.42132932782576044,0.0,0.0,0.47041013999243286,0.4729002378270121,0.47058823529411764,108.00646870034052,106.36455739689747,1.636706876655316,0.5640324048429814,0.533918417517972,0.19418491373439273,0.10457468946273174,0.15363572219069238,0.08624834733257661,100.63298573968973,0.03448814432185982,2.4088314876309775
1610612754,Indiana Pacers,72,0.472,3491.0,111.9,111.9,0.1,0.633,2.02,19.2,0.247,0.701,0.476,0.131,0.542,0.575,102.05,7419,0.502,1,17,4,14,14,16,5,4,6,26,30,29,7,13,15,4,16,2020-21,2020,Average,0.033,0.454,0.098,0.345,1,43.3,91.2,0.474,12.3,34.0,0.364,16.4,20.7,0.792,9.0,33.7,42.7,27.4,13.5,8.5,6.4,5.3,20.2,18.1,115.3,0.0,3,3,11,18,18,17,20,26,9,26,21,26,2,13,5,1,23,22,26,6,17,0.542,0.373,0.227,0.211,0.633,13.9,0.305,2021.0,-0.16699999999999998,1.0,19,8,27.035331021171395,0.780679589240245,0.3627572045089254,0.5580397499480154,0.4067593480345158,0.05263157894736842,0.08492916280157484,0.8592403600782121,0.8336529242569511,0.6842105263157895,110.87177508396152,110.5432458080232,0.3428215643629988,0.5767503819031556,0.5452983731449702,0.19594831685296935,0.10118302057140524,0.16547246161384888,0.08404831687202872,103.18385366157214,0.04832701108076104,2.537222891273055
1610612754,Indiana Pacers,82,0.305,3976.0,111.9,115.5,-3.6,0.612,1.76,18.1,0.31,0.725,0.512,0.145,0.531,0.564,98.55,8166,0.478,1,26,3,18,28,24,13,18,11,3,17,7,24,20,20,18,24,2021-22,2021,Unsuccessful,0.033,0.415,-3.653,0.367,0,41.4,89.5,0.463,12.2,35.4,0.344,16.4,21.4,0.768,11.3,32.6,43.9,25.4,14.4,7.1,5.6,4.9,20.4,19.2,111.5,-3.5,12,7,17,16,15,25,20,18,19,5,26,21,9,23,24,4,20,24,22,14,24,0.54,0.396,0.239,0.257,0.614,11.0,0.427,2022.0,0.122,0.0,20,9,25.57737478133758,0.6730205894896337,0.37625203349441044,0.5308048475518393,0.38315381822582595,0.25,0.4035354056098042,0.29991356981712863,0.29262979547379886,0.25,110.45812630722982,113.39343136178537,-2.942800276673104,0.5579892043476619,0.5259705316973625,0.19599384148984736,0.09717898212473847,0.1737261126528758,0.08369184795303945,100.51451702715437,0.024478763787070822,3.235604395235786
1610612754,Indiana Pacers,82,0.427,3951.0,113.8,117.1,-3.3,0.643,1.81,18.9,0.285,0.685,0.482,0.146,0.545,0.581,101.68,8377,0.482,1,23,25,21,26,25,4,15,7,13,30,28,22,16,18,5,25,2022-23,2022,Average,0.036,0.4,-3.245,0.336,1,42.0,89.6,0.469,13.6,37.0,0.367,18.7,23.7,0.79,10.1,31.4,41.5,27.0,14.9,7.7,5.8,5.3,21.2,20.2,116.3,-3.2,17,11,22,6,7,11,14,14,13,16,24,24,6,23,10,2,26,27,14,10,25,0.54,0.413,0.265,0.243,0.643,12.1,0.573,2023.0,0.14599999999999996,0.0,17,11,25.498371136276525,0.8367176249577319,0.33031912115518186,0.5110336053507728,0.38916155419222903,0.11764705882352941,0.098513785214172,0.5884185827655034,0.6286298568507157,0.5294117647058824,112.29873699400623,115.6578323258478,-3.3477832353464603,0.5790151716997893,0.5424881707868914,0.19180356456643277,0.09673030342830996,0.16201358300227683,0.08283136218363829,102.68849047744021,0.02889822551674287,3.1986567428653054
1610612754,Indiana Pacers,82,0.573,3941.0,120.5,117.6,2.9,0.654,2.38,21.0,0.284,0.7,0.492,0.126,0.578,0.606,102.16,8389,0.517,1,12,26,2,24,10,6,1,1,16,26,24,6,1,3,2,10,2023-24,2023,Average,0.028,0.416,2.839,0.366,1,47.0,92.7,0.507,13.2,35.3,0.374,16.1,20.5,0.782,10.1,31.4,41.5,30.8,12.9,7.7,5.9,5.4,21.4,18.3,123.3,3.0,1,1,1,11,15,9,21,22,13,20,28,28,1,9,11,8,21,30,20,1,9,0.589,0.381,0.221,0.243,0.655,17.9,0.61,2024.0,0.03700000000000003,0.0,18,9,25.97905583575296,0.8466708950707569,0.3614042651181071,0.5549009728707739,0.4380303927373199,0.1111111111111111,0.18503590047249768,0.6621502365951081,0.6711071640023683,0.5555555555555556,118.21428358343333,115.73001818830305,2.4914221331131,0.6099399913257118,0.5828242284471638,0.19862565684792638,0.10722448668470781,0.17232861095384275,0.08655140571948979,103.04328745829503,0.03579709623370913,3.1269438398822866
1610612754,Indiana Pacers,82,0.61,3971.0,115.4,113.3,2.1,0.671,2.22,20.5,0.254,0.705,0.483,0.13,0.562,0.594,100.76,8341,0.521,1,6,4,9,14,13,8,2,2,29,18,28,3,4,5,7,9,2024-25,2024,Successful,0.032,0.451,2.084,0.353,2,43.6,89.3,0.488,13.2,35.8,0.368,17.0,21.6,0.789,9.2,32.7,41.8,29.2,13.2,8.5,5.5,4.5,18.7,18.8,117.4,2.2,5,17,3,16,21,9,14,18,9,29,22,28,3,3,9,6,10,15,15,7,12,0.568,0.401,0.242,0.22,0.67,16.0,,,,,21,10,26.382101309765094,0.8596054124566849,0.357062463894458,0.5577012405287518,0.42230705736690055,0.09523809523809523,0.056383974275677824,0.9061854176509861,0.9242674370614941,0.6190476190476191,113.84878725208219,111.7594146740888,2.078603057186199,0.590495376416196,0.5584614540926693,0.1919359670028745,0.10440309334775148,0.16702489131205028,0.08548227942905572,102.09996173912005,0.03695673145720546,3.6
1610612755,Philadelphia 76ers,82,0.122,3961.0,98.4,108.6,-10.2,0.594,1.31,16.3,0.25,0.693,0.466,0.165,0.487,0.519,98.44,8119,0.428,1,30,19,30,27,30,12,28,21,26,28,30,29,27,29,6,29,2015-16,2015,Unsuccessful,0.032,0.443,-10.362,0.301,0,36.2,84.0,0.431,9.3,27.5,0.339,15.7,22.6,0.694,9.5,31.8,41.2,21.5,16.4,8.3,6.0,5.7,21.7,19.2,97.4,-10.2,28,20,29,9,8,24,28,19,28,24,26,30,20,29,10,3,28,25,25,29,30,0.476,0.327,0.269,0.231,0.594,5.1,0.341,2016.0,0.21900000000000003,0.0,14,9,24.00975340536252,0.848337484946334,0.3339840257328434,0.5372544595669407,0.3514271151885831,0.07142857142857142,0.11576521882939661,,,,97.50838158227101,107.33425939866441,-9.851768947692415,0.5202196414765601,0.48908113276150206,0.19447813602007738,0.08920199970060855,0.15474220791470739,0.08232354496736641,99.72141997392694,0.035449842849083146,2.060804110110156
1610612755,Philadelphia 76ers,82,0.341,3966.0,102.7,108.2,-5.5,0.631,1.43,17.4,0.273,0.709,0.49,0.167,0.501,0.539,99.07,8179,0.47,1,27,10,30,16,27,3,26,10,16,26,24,30,21,22,7,26,2016-17,2016,Unsuccessful,0.038,0.436,-5.552,0.323,0,37.7,85.3,0.442,10.1,29.8,0.34,17.0,22.0,0.771,9.8,33.0,42.8,23.8,16.7,8.4,5.1,5.4,21.9,19.6,102.4,-5.7,27,16,27,10,7,25,24,24,18,17,19,23,8,30,3,7,27,28,19,25,27,0.497,0.349,0.258,0.229,0.631,7.1,0.634,2017.0,0.293,0.0,16,10,24.720036872840325,0.8400137637046164,0.36130444861258654,0.573360250432086,0.35671181440257477,0.0625,0.06874353668010186,0.4910481881605283,0.44588976800321845,0.3125,101.3550867033621,106.8454931551009,-5.475996131974072,0.5323601131952133,0.49346689393839666,0.19602490251747504,0.09353344439250602,0.16159096363344233,0.08495340425398828,100.20639861131221,0.03032490725459849,3.0397368307141326
1610612755,Philadelphia 76ers,82,0.634,3956.0,108.5,103.9,4.6,0.663,1.64,19.1,0.286,0.736,0.52,0.163,0.535,0.568,100.75,8299,0.542,1,5,16,13,3,4,2,15,2,5,12,1,30,7,8,4,2,2017-18,2017,Successful,0.033,0.45,4.566,0.357,2,40.8,86.6,0.472,11.0,29.8,0.369,17.1,22.8,0.752,10.9,36.5,47.4,27.1,16.5,8.3,5.1,5.1,22.1,20.4,109.8,4.5,5,13,8,12,12,10,11,10,23,3,1,1,2,30,7,9,21,29,11,7,4,0.525,0.344,0.263,0.23,0.664,10.6,0.622,2018.0,-0.01200000000000001,0.0,19,9,26.871844071049416,0.8575581813886599,0.3498173537636796,0.5374794326664841,0.39488521949254934,0.15789473684210525,0.1735153102876547,0.5292080772072216,0.5261780104712042,0.42105263157894735,106.75857054606945,103.06943317768422,3.6824678629158547,0.5650369068732081,0.5336808668136007,0.1947818687041171,0.10821246459708661,0.16214009514480046,0.09084968608929188,101.9575866230032,0.05626085629118423,4.15739709641549
1610612755,Philadelphia 76ers,82,0.622,3961.0,111.6,109.0,2.6,0.648,1.8,18.7,0.278,0.741,0.517,0.144,0.532,0.574,102.59,8467,0.529,1,7,15,8,14,11,3,14,5,11,7,4,24,8,6,8,6,2018-19,2018,Successful,0.042,0.463,2.534,0.373,2,41.5,88.2,0.471,10.8,30.2,0.359,21.2,27.5,0.771,10.9,36.9,47.8,26.9,14.9,7.4,5.3,4.1,21.3,22.1,115.2,2.7,14,20,8,19,19,8,2,2,16,11,2,4,4,25,19,11,4,20,6,4,11,0.529,0.342,0.312,0.228,0.648,12.0,0.589,2019.0,-0.03300000000000003,0.0,19,9,27.323846496723252,0.8250369648446181,0.37906010734903955,0.5865543770009198,0.45374240121580545,0.3684210526315789,0.4725845848475258,0.4758729252218759,0.5181420972644377,0.3684210526315789,109.54537029871767,107.81205797061718,1.7246829550066956,0.5724253684768652,0.5340518992096299,0.20439333973399199,0.11435156742683719,0.1654278425622867,0.09987007791966429,103.58425570267364,0.057486230235306496,3.4138425546082707
1610612755,Philadelphia 76ers,73,0.589,3519.0,110.7,108.4,2.3,0.628,1.82,18.5,0.281,0.753,0.516,0.142,0.534,0.566,99.59,7304,0.523,3,12,6,14,8,10,8,7,6,7,2,2,11,13,16,20,7,2019-20,2019,Average,0.032,0.472,2.309,0.374,1,41.1,87.9,0.468,11.6,31.6,0.368,16.9,22.4,0.755,10.5,35.0,45.4,25.8,14.2,8.0,5.3,4.0,20.9,20.5,110.7,2.4,14,25,11,19,22,9,21,21,22,12,14,10,8,10,9,9,2,15,18,20,10,0.524,0.359,0.255,0.231,0.628,11.6,0.681,2020.0,0.09200000000000008,0.0,17,10,26.653957199596572,0.8443185196841532,0.33286437519286693,0.5138598387406511,0.3924925913730655,0.11764705882352941,0.1809954635477841,0.49050928462143895,0.5506530567445944,0.4117647058823529,108.3881902634714,107.54456458118459,0.8430409514366339,0.5642662313674125,0.5326781580296636,0.19488915818080482,0.10621956629792409,0.1564805483615319,0.08989161844318395,101.1470362677623,0.055683121320558165,3.5270384177096794
1610612755,Philadelphia 76ers,72,0.681,3486.0,112.5,107.0,5.5,0.572,1.64,17.2,0.277,0.737,0.511,0.143,0.541,0.579,100.12,7272,0.536,1,3,6,13,2,5,23,25,24,8,14,8,20,14,11,12,2,2020-21,2020,Successful,0.038,0.46,5.493,0.368,2,41.4,86.9,0.476,11.3,30.1,0.374,19.6,25.5,0.767,10.0,35.0,45.1,23.7,14.4,9.1,6.2,4.7,20.2,21.0,113.6,5.6,14,24,8,23,26,11,3,3,20,13,13,10,22,21,1,2,12,23,4,14,5,0.53,0.346,0.293,0.222,0.572,9.3,0.622,2021.0,-0.05900000000000005,1.0,21,10,27.52165628085799,0.8168417302520935,0.3157449329212972,0.4904360775064231,0.41015395463626747,0.14285714285714285,0.08995738006640125,0.5500271161920701,0.620049359501704,0.3333333333333333,110.69633474351984,106.25147748922488,4.454860798729928,0.5660962237315276,0.5365132928053751,0.19174201273684213,0.10401092334518063,0.14611699047121476,0.0883705396031895,101.2509409950938,0.06641874735343929,4.635730794599704
1610612755,Philadelphia 76ers,82,0.622,3961.0,113.0,110.2,2.8,0.602,1.89,17.9,0.246,0.724,0.49,0.129,0.534,0.578,96.71,7975,0.517,1,6,8,11,12,9,15,8,16,30,19,20,5,16,10,26,8,2021-22,2021,Successful,0.044,0.478,2.895,0.361,2,39.4,84.5,0.466,11.6,31.8,0.364,19.6,23.8,0.821,8.5,33.8,42.3,23.7,12.5,7.7,5.3,4.6,19.4,19.4,109.9,2.6,23,30,16,22,27,7,1,3,1,30,19,29,21,4,9,6,13,12,19,18,10,0.528,0.376,0.282,0.201,0.602,11.2,0.659,2022.0,0.03700000000000003,0.0,19,9,27.48892427529037,0.8536299840284723,0.38467890082864137,0.5884471399416807,0.5202848511005611,0.2631578947368421,0.1909101412778078,0.7090990211221954,0.7191411307725507,0.47368421052631576,111.46270559608737,109.1501596851368,2.3335049935922147,0.570778513633028,0.5284374716727729,0.20072773532588584,0.10663128422320613,0.16933611590705483,0.08842688143736495,98.3031705171484,0.07855987729743254,4.058218303944372
1610612755,Philadelphia 76ers,82,0.659,3976.0,117.0,112.7,4.4,0.616,1.84,18.6,0.258,0.721,0.496,0.139,0.563,0.608,97.44,8072,0.524,1,3,5,3,8,3,8,12,9,25,14,19,15,6,2,27,4,2022-23,2022,Successful,0.045,0.463,4.516,0.357,2,40.8,83.8,0.487,12.6,32.6,0.387,21.0,25.1,0.835,8.7,32.2,40.9,25.2,13.7,7.7,4.7,4.6,20.4,19.6,115.2,4.3,24,30,6,12,16,1,1,5,1,27,22,26,16,13,8,13,16,19,20,14,3,0.551,0.389,0.3,0.213,0.618,11.5,0.573,2023.0,-0.08600000000000008,1.0,19,9,28.558909195267027,0.8512889926567261,0.3242645082844695,0.5201867663727386,0.4571739776215467,0.10526315789473684,0.11040698907508603,0.620598000424183,0.7372017031389246,0.47368421052631576,115.16977297558053,111.80665996354799,3.360200719097107,0.5952308585865896,0.5568484652003195,0.19500721992124295,0.10501561374050702,0.1572689928864392,0.09027276514109749,98.74236881087798,0.07841973170693492,4.570436400267363
